# DIAMOND v2.0.15. http://github.com/bbuchfink/diamond
# Invocation: diamond blastp --header -p 16 -f 6 qseqid stitle pident evalue -d /ref/cog-20.fa -q SRR19573024/prodigal/001.fasta.faa -o SRR19573024/diamond/001.fasta.tsv
# Fields: Query ID, Subject title, Percentage of identical matches, Expected value
k115_30_2	WP_011613100_1 peptidase S1 [Trichodesmium erythraeum]	35.0	1.86e-11
k115_30_2	NP_683142_1 hypothetical protein tll2352 [Thermosynechococcus elongatus BP-1]	58.6	3.39e-11
k115_30_2	WP_015220856_1 CHAT domain-containing protein [Cyanobacterium aponinum]	64.8	8.76e-11
k115_30_2	WP_011610746_1 CHAT domain-containing protein [Trichodesmium erythraeum]	55.7	1.55e-10
k115_30_2	WP_011612719_1 CHAT domain-containing protein [Trichodesmium erythraeum]	54.1	3.19e-10
k115_30_2	WP_011612929_1 CHAT domain-containing protein [Trichodesmium erythraeum]	54.1	6.24e-10
k115_30_2	WP_070393893_1 CHAT domain-containing protein [Moorea producens]	54.1	7.38e-10
k115_30_2	NP_682875_1 hypothetical protein tlr2085 [Thermosynechococcus elongatus BP-1]	51.7	9.46e-10
k115_30_2	WP_088428759_1 CHAT domain-containing protein [Halomicronema hongdechloris]	62.7	2.11e-09
k115_30_2	WP_088429076_1 CHAT domain-containing protein [Halomicronema hongdechloris]	64.3	2.78e-09
k115_30_2	WP_015203456_1 peptidase S1 [Crinalium epipsammum]	33.6	3.00e-08
k115_30_2	WP_086018232_1 CHAT domain-containing protein [Sorangium cellulosum]	56.1	1.79e-07
k115_30_2	NP_925841_1 hypothetical protein glr2895 [Gloeobacter violaceus PCC 7421]	52.5	2.35e-07
k115_30_2	NP_924007_1 kinesin light chain [Gloeobacter violaceus PCC 7421]	58.9	4.06e-07
k115_30_2	NP_924835_1 hypothetical protein gll1889 [Gloeobacter violaceus PCC 7421]	47.5	4.80e-06
k115_180_1	WP_006669223_1 MULTISPECIES: serine protease [Arthrospira]	41.7	1.86e-15
k115_180_2	WP_015181877_1 CHAT domain-containing protein [Microcoleus sp. PCC 7113]	52.3	1.70e-135
k115_180_2	NP_924007_1 kinesin light chain [Gloeobacter violaceus PCC 7421]	49.8	8.79e-118
k115_180_2	WP_088429076_1 CHAT domain-containing protein [Halomicronema hongdechloris]	46.8	2.20e-116
k115_180_2	WP_088428759_1 CHAT domain-containing protein [Halomicronema hongdechloris]	46.9	3.78e-116
k115_180_2	NP_926605_1 hypothetical protein gll3659 [Gloeobacter violaceus PCC 7421]	50.5	1.55e-115
k115_180_2	NP_926535_1 hypothetical protein glr3589 [Gloeobacter violaceus PCC 7421]	48.2	5.32e-115
k115_180_2	NP_682875_1 hypothetical protein tlr2085 [Thermosynechococcus elongatus BP-1]	48.8	1.59e-109
k115_180_2	WP_070393893_1 CHAT domain-containing protein [Moorea producens]	48.0	4.03e-108
k115_180_2	NP_925172_1 hypothetical protein gll2226 [Gloeobacter violaceus PCC 7421]	48.2	4.51e-105
k115_180_2	WP_083305707_1 tetratricopeptide repeat protein [Moorea producens]	47.5	5.52e-105
k115_180_2	NP_683142_1 hypothetical protein tll2352 [Thermosynechococcus elongatus BP-1]	45.7	1.18e-102
k115_180_2	WP_086018232_1 CHAT domain-containing protein [Sorangium cellulosum]	49.1	1.85e-101
k115_180_2	WP_011612719_1 CHAT domain-containing protein [Trichodesmium erythraeum]	45.2	4.06e-101
k115_180_2	WP_015220856_1 CHAT domain-containing protein [Cyanobacterium aponinum]	45.9	4.73e-101
k115_180_2	WP_014101407_1 CHAT domain-containing protein [Chloracidobacterium thermophilum]	46.0	9.61e-100
k115_180_2	WP_011612929_1 CHAT domain-containing protein [Trichodesmium erythraeum]	45.6	2.94e-99
k115_180_2	WP_011610746_1 CHAT domain-containing protein [Trichodesmium erythraeum]	45.0	1.66e-95
k115_180_2	WP_012239353_1 CHAT domain-containing protein [Sorangium cellulosum]	44.0	6.03e-94
k115_180_2	NP_924835_1 hypothetical protein gll1889 [Gloeobacter violaceus PCC 7421]	45.0	1.05e-93
k115_180_2	NP_925841_1 hypothetical protein glr2895 [Gloeobacter violaceus PCC 7421]	43.7	1.12e-90
k115_180_2	WP_080806236_1 CHAT domain-containing protein [Halomicronema hongdechloris]	57.8	1.52e-78
k115_180_2	WP_002611612_1 CHAT domain-containing protein [Stigmatella aurantiaca]	39.9	4.03e-78
k115_180_2	WP_014399781_1 CHAT domain-containing protein [Corallococcus coralloides]	41.0	9.90e-76
k115_180_2	WP_095984656_1 CHAT domain-containing protein [Cystobacter fuscus]	39.6	6.41e-75
k115_180_2	WP_095978975_1 CHAT domain-containing protein [Melittangium boletus]	39.9	4.44e-74
k115_45_1	WP_015204670_1 hypothetical protein [Crinalium epipsammum]	30.9	4.52e-16
k115_45_1	WP_015201367_1 WD-40 repeat-containing protein [Crinalium epipsammum]	34.1	1.01e-14
k115_45_1	WP_012406838_1 hypothetical protein [Nostoc punctiforme]	30.0	1.02e-14
k115_45_1	WP_012408147_1 hypothetical protein [Nostoc punctiforme]	34.1	1.89e-14
k115_45_1	WP_011318372_1 ribosome assembly protein 4 [Trichormus variabilis]	32.8	8.84e-14
k115_45_1	WP_015216096_1 WD-40 repeat-containing protein [Anabaena cylindrica]	28.8	1.20e-13
k115_45_1	WP_012406971_1 hypothetical protein [Nostoc punctiforme]	31.1	1.65e-13
k115_45_1	AFZ22944_1 WD40 repeat-containing protein [Cylindrospermum stagnale PCC 7417]	37.5	1.65e-13
k115_45_1	WP_015180851_1 tetratricopeptide repeat protein [Microcoleus sp. PCC 7113]	30.5	2.23e-13
k115_45_1	BBD56667_1 WD-40 repeat protein [Planktothrix agardhii NIES-204]	30.5	1.06e-12
k115_45_1	WP_015129506_1 sigma-54 interacting domain-containing protein [Calothrix sp. PCC 7507]	34.7	1.44e-12
k115_45_1	WP_011613149_1 WD-40 repeat-containing protein [Trichodesmium erythraeum]	26.4	3.65e-12
k115_45_1	WP_070395483_1 hypothetical protein [Moorea producens]	27.1	1.44e-10
k115_45_1	WP_012167062_1 WD repeat-containing protein [Acaryochloris marina]	30.6	3.78e-10
k115_45_1	WP_070393297_1 hypothetical protein [Moorea producens]	29.3	3.29e-09
k115_45_3	WP_015194066_1 tetratricopeptide repeat protein [Stanieria cyanosphaera]	41.2	2.11e-64
k115_45_3	WP_015177919_1 tetratricopeptide repeat protein [Oscillatoria nigro-viridis]	37.8	3.74e-52
k115_45_3	WP_015177918_1 tetratricopeptide repeat protein [Oscillatoria nigro-viridis]	37.3	5.87e-52
k115_45_3	WP_011610167_1 tetratricopeptide repeat protein [Trichodesmium erythraeum]	36.5	6.04e-48
k115_45_3	BBD55714_1 TPR domain protein [Planktothrix agardhii NIES-204]	39.1	3.94e-45
k115_45_3	WP_015156106_1 tetratricopeptide repeat protein [Chroococcidiopsis thermalis]	41.2	5.27e-45
k115_45_3	WP_006623888_1 MULTISPECIES: tetratricopeptide repeat protein [Arthrospira]	38.2	2.89e-43
k115_45_3	WP_015176450_1 serine protease [Oscillatoria nigro-viridis]	37.6	1.87e-41
k115_45_3	WP_015179182_1 peptidase S1 [Oscillatoria nigro-viridis]	39.6	4.57e-33
k115_45_3	WP_012163627_1 serine protease [Acaryochloris marina]	32.9	2.03e-30
k115_45_3	WP_096717577_1 tetratricopeptide repeat protein [Chondrocystis sp. NIES-4102]	31.5	1.85e-29
k115_45_3	WP_012166194_1 tetratricopeptide repeat protein [Acaryochloris marina]	33.0	2.36e-27
k115_45_3	WP_062247625_1 serine protease [Fischerella sp. NIES-3754]	31.9	4.86e-27
k115_45_3	WP_015127487_1 serine protease, partial [Calothrix sp. PCC 7507]	31.2	5.98e-27
k115_45_3	NP_682427_1 hypothetical protein tlr1637 [Thermosynechococcus elongatus BP-1]	35.8	6.76e-27
k115_45_3	WP_012166895_1 tetratricopeptide repeat protein [Acaryochloris marina]	30.8	6.39e-25
k115_45_3	WP_012162305_1 DUF2808 domain-containing protein [Acaryochloris marina]	35.5	1.37e-24
k115_45_3	WP_015131303_1 tetratricopeptide repeat protein [Calothrix sp. PCC 7507]	30.5	1.20e-22
k115_45_3	WP_012163421_1 protease [Acaryochloris marina]	34.7	1.28e-21
k115_45_3	WP_006625282_1 MULTISPECIES: tetratricopeptide repeat protein [Arthrospira]	33.5	1.61e-21
k115_45_3	AFY94121_1 trypsin-like serine protease with C-terminal PDZ domain [Chamaesiphon minutus PCC 6605]	31.5	2.63e-21
k115_45_3	WP_012165469_1 DUF2808 domain-containing protein [Acaryochloris marina]	35.3	3.48e-21
k115_45_3	AFY95323_1 trypsin-like serine protease with C-terminal PDZ domain [Chamaesiphon minutus PCC 6605]	30.7	5.88e-21
k115_45_3	BBD55438_1 WD-40 repeat protein [Planktothrix agardhii NIES-204]	30.2	6.65e-21
k115_45_3	AFY91364_1 trypsin-like serine protease with C-terminal PDZ domain [Chamaesiphon minutus PCC 6605]	30.0	7.20e-21
k115_45_4	WP_015194065_1 serine protease [Stanieria cyanosphaera]	50.9	1.78e-73
k115_45_4	WP_015156107_1 serine protease [Chroococcidiopsis thermalis]	48.1	1.70e-64
k115_45_4	WP_015155952_1 serine protease [Chroococcidiopsis thermalis]	48.9	4.17e-63
k115_45_4	AFY95992_1 hypothetical protein Cha6605_5091 [Chamaesiphon minutus PCC 6605]	45.8	2.39e-56
k115_45_4	WP_108615207_1 serine protease [Arthrospira sp. TJSD092]	46.0	4.59e-56
k115_45_4	WP_011612425_1 serine protease [Trichodesmium erythraeum]	43.1	7.30e-55
k115_45_4	WP_013322807_1 serine protease [Cyanothece sp. PCC 7822]	38.9	1.02e-50
k115_45_4	WP_012264925_1 serine protease [Microcystis aeruginosa]	36.5	9.20e-49
k115_45_4	WP_015176451_1 serine protease [Oscillatoria nigro-viridis]	42.5	4.19e-45
k115_45_4	WP_015193841_1 serine protease [Stanieria cyanosphaera]	39.5	5.60e-43
k115_45_4	WP_013321930_1 serine protease [Cyanothece sp. PCC 7822]	37.2	3.83e-42
k115_45_4	WP_046321503_1 serine protease [Arthrospira sp. TJSD091]	38.7	5.92e-42
k115_45_4	WP_049783741_1 serine protease [Acaryochloris marina]	38.2	3.13e-40
k115_45_4	WP_015128364_1 serine protease [Calothrix sp. PCC 7507]	38.5	6.23e-39
k115_45_4	WP_015121728_1 tetratricopeptide repeat protein [Rivularia sp. PCC 7116]	36.7	8.93e-39
k115_45_4	WP_042342474_1 serine protease [Calothrix sp. PCC 7507]	36.0	9.59e-38
k115_45_4	WP_015121989_1 tetratricopeptide repeat protein [Rivularia sp. PCC 7116]	32.2	1.42e-35
k115_45_4	WP_096717575_1 serine protease [Chondrocystis sp. NIES-4102]	36.4	2.27e-35
k115_45_4	WP_015195428_1 serine protease [Stanieria cyanosphaera]	34.1	1.29e-34
k115_45_4	WP_062246336_1 serine protease [Fischerella sp. NIES-3754]	35.7	1.41e-34
k115_45_4	WP_015204918_1 tetratricopeptide repeat protein [Crinalium epipsammum]	35.8	1.60e-34
k115_45_4	WP_107805931_1 serine protease [Nodularia spumigena]	37.4	4.78e-34
k115_45_4	WP_015204807_1 trypsin-like serine protease [Crinalium epipsammum]	34.9	1.43e-33
k115_45_4	WP_096722219_1 serine protease [Chondrocystis sp. NIES-4102]	34.1	1.76e-33
k115_45_4	WP_015211956_1 tetratricopeptide repeat protein [Stanieria cyanosphaera]	34.1	1.83e-33
k115_2_2	WP_013322733_1 tetratricopeptide repeat protein [Cyanothece sp. PCC 7822]	39.1	4.31e-37
k115_2_2	WP_012268085_1 tetratricopeptide repeat protein [Microcystis aeruginosa]	32.8	5.43e-25
k115_2_2	WP_015122450_1 tetratricopeptide repeat protein [Rivularia sp. PCC 7116]	30.2	1.48e-16
k115_2_2	WP_012407428_1 tetratricopeptide repeat protein [Nostoc punctiforme]	38.8	2.45e-05
k115_195_1	WP_062246881_1 putative hydro-lyase [Fischerella sp. NIES-3754]	66.3	4.62e-127
k115_195_1	WP_015118036_1 putative hydro-lyase [Rivularia sp. PCC 7116]	63.9	2.72e-124
k115_195_1	WP_109571539_1 putative hydro-lyase [Gemmata obscuriglobus]	61.5	5.33e-123
k115_195_1	WP_011231588_1 MULTISPECIES: putative hydro-lyase [Geobacillus]	61.4	1.95e-118
k115_195_1	WP_013047904_1 putative hydro-lyase [Aminobacterium colombiense]	62.7	4.21e-118
k115_195_1	WP_077721128_1 putative hydro-lyase [Novibacillus thermophilus]	61.7	1.61e-116
k115_195_1	WP_108615251_1 putative hydro-lyase [Arthrospira sp. TJSD092]	61.1	1.66e-116
k115_195_1	WP_011913871_1 putative hydro-lyase [Pseudomonas stutzeri]	60.6	3.08e-113
k115_195_1	WP_085959542_1 MULTISPECIES: putative hydro-lyase [Bacillus]	60.6	5.46e-112
k115_195_1	WP_010027616_1 MULTISPECIES: putative hydro-lyase [Sporolactobacillus]	61.9	7.19e-112
k115_195_1	WP_014807622_1 MULTISPECIES: putative hydro-lyase [Acetomicrobium]	59.5	1.02e-111
k115_195_1	WP_014162440_1 putative hydro-lyase [Thermovirga lienii]	59.3	1.09e-111
k115_195_1	WP_066398268_1 putative hydro-lyase [Fictibacillus phosphorivorans]	57.5	2.72e-111
k115_195_1	WP_007961453_1 putative hydro-lyase [Pelosinus fermentans]	57.9	1.57e-110
k115_195_1	WP_094245042_1 putative hydro-lyase [Aeribacillus pallidus]	57.5	2.22e-110
k115_195_1	WP_128741904_1 putative hydro-lyase [Caproiciproducens sp. NJN-50]	55.0	1.69e-109
k115_195_1	WP_108850450_1 putative hydro-lyase [Dialister sp. Marseille-P5638]	58.1	2.49e-109
k115_195_1	WP_012447600_1 putative hydro-lyase [Natranaerobius thermophilus]	57.6	1.38e-108
k115_195_1	WP_011280376_1 putative hydro-lyase [Psychrobacter arcticus]	56.9	2.98e-108
k115_195_1	WP_014822848_1 putative hydro-lyase [Solibacillus silvestris]	54.7	2.98e-108
k115_195_1	WP_069980422_1 putative hydro-lyase [Geosporobacter ferrireducens]	54.6	4.09e-108
k115_195_1	WP_011274603_1 MULTISPECIES: putative hydro-lyase [Staphylococcus]	59.0	1.13e-107
k115_195_1	NP_388289_3 putative D-5-oxoproline epimerase [Bacillus subtilis subsp. subtilis str. 168]	56.6	1.40e-107
k115_195_1	WP_127022344_1 putative hydro-lyase [Rheinheimera sp. LHK132]	55.6	4.42e-107
k115_195_1	WP_065536268_1 putative hydro-lyase [Planococcus antarcticus]	57.0	4.90e-107
k115_195_4	WP_015181935_1 CHASE2 domain-containing protein [Microcoleus sp. PCC 7113]	45.1	2.89e-224
k115_195_4	WP_015144545_1 CHASE2 domain-containing protein [Pleurocapsa minor]	44.8	2.81e-221
k115_195_4	WP_080811512_1 CHASE2 domain-containing protein [Halomicronema hongdechloris]	43.3	1.35e-206
k115_195_4	WP_012412988_1 CHASE2 domain-containing protein [Nostoc punctiforme]	40.6	4.55e-193
k115_195_4	WP_015127458_1 CHASE2 domain-containing protein [Calothrix sp. PCC 7507]	38.5	7.95e-193
k115_195_4	WP_012166109_1 CHASE2 domain-containing protein [Acaryochloris marina]	39.5	1.05e-177
k115_195_4	WP_015121126_1 CHASE2 domain-containing protein [Rivularia sp. PCC 7116]	36.7	8.29e-167
k115_195_4	WP_070392339_1 CHASE2 domain-containing protein [Moorea producens]	34.2	7.95e-137
k115_195_4	WP_080810259_1 CHASE2 domain-containing protein [Halomicronema hongdechloris]	32.8	6.31e-114
k115_195_4	WP_013325788_1 CHAT domain-containing protein [Cyanothece sp. PCC 7822]	29.8	6.37e-32
k115_195_4	WP_070394385_1 CHAT domain-containing protein [Moorea producens]	31.4	4.18e-31
k115_195_4	WP_015153902_1 CHASE2 domain-containing protein [Chroococcidiopsis thermalis]	29.9	1.02e-30
k115_195_4	WP_070394897_1 CHAT domain-containing protein [Moorea producens]	35.1	2.95e-29
k115_195_4	WP_015185618_1 CHAT domain-containing protein [Microcoleus sp. PCC 7113]	27.9	2.34e-28
k115_195_4	WP_096721084_1 CHASE2 domain-containing protein [Chondrocystis sp. NIES-4102]	27.8	3.54e-28
k115_195_4	WP_070396227_1 CHASE2 domain-containing protein [Moorea producens]	30.2	4.29e-28
k115_195_4	WP_015217839_1 CHASE2 domain-containing protein [Anabaena cylindrica]	32.2	2.05e-27
k115_195_4	WP_015187630_1 CHASE2 domain-containing protein [Gloeocapsa sp. PCC 7428]	34.2	2.65e-27
k115_195_4	WP_062243381_1 Chase2 sensor protein [Fischerella sp. NIES-3754]	28.1	4.48e-27
k115_195_4	WP_015119666_1 CHAT domain-containing protein [Rivularia sp. PCC 7116]	28.3	5.92e-27
k115_195_4	WP_010999860_1 MULTISPECIES: CHASE2 domain-containing protein [Nostocaceae]	33.6	5.94e-27
k115_195_4	WP_015119643_1 CHASE2 domain-containing protein [Rivularia sp. PCC 7116]	27.7	6.69e-27
k115_195_4	WP_015212436_1 CHASE2 domain-containing protein [Anabaena cylindrica]	29.4	1.04e-26
k115_195_4	WP_070391617_1 CHASE2 domain-containing protein [Moorea producens]	26.7	1.28e-26
k115_195_4	WP_046320352_1 CHASE2 domain-containing protein [Arthrospira sp. TJSD091]	29.1	4.08e-26
k115_195_7	WP_006669223_1 MULTISPECIES: serine protease [Arthrospira]	42.4	9.54e-17
k115_169_1	WP_015173050_1 2-keto-3-deoxy-phosphogluconate aldolase [Geitlerinema sp. PCC 7407]	55.2	1.38e-73
k115_169_1	WP_015180568_1 2-keto-3-deoxy-phosphogluconate aldolase [Microcoleus sp. PCC 7113]	53.7	4.44e-73
k115_169_1	WP_015152115_1 2-keto-3-deoxy-phosphogluconate aldolase [Chroococcidiopsis thermalis]	54.9	6.29e-73
k115_169_1	WP_080805210_1 hypothetical protein [Halomicronema hongdechloris]	55.0	1.36e-72
k115_169_1	WP_012409249_1 ketohydroxyglutarate aldolase [Nostoc punctiforme]	52.5	2.10e-70
k115_169_1	WP_015212447_1 2-keto-3-deoxy-phosphogluconate aldolase [Anabaena cylindrica]	52.0	2.98e-70
k115_169_1	WP_015226642_1 2-keto-3-deoxy-phosphogluconate aldolase [Halothece sp. PCC 7418]	54.8	4.81e-70
k115_169_1	WP_107806428_1 keto-deoxy-phosphogluconate aldolase [Nodularia spumigena]	52.0	6.19e-70
k115_169_1	AFZ26201_1 2-keto-3-deoxy-phosphogluconate aldolase [Cylindrospermum stagnale PCC 7417]	52.7	8.49e-70
k115_169_1	WP_006626055_1 MULTISPECIES: ketohydroxyglutarate aldolase [Arthrospira]	50.7	2.29e-69
k115_169_1	BBD52894_1 2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase [Planktothrix agardhii NIES-204]	51.7	2.76e-69
k115_169_1	AFY94315_1 Entner-Doudoroff aldolase [Chamaesiphon minutus PCC 6605]	52.8	2.86e-69
k115_169_1	WP_011319228_1 ketohydroxyglutarate aldolase [Trichormus variabilis]	51.5	1.08e-68
k115_169_1	WP_015128699_1 2-keto-3-deoxy-phosphogluconate aldolase [Calothrix sp. PCC 7507]	52.9	1.53e-68
k115_169_1	WP_015229375_1 aldolase [Dactylococcopsis salina]	53.9	2.10e-68
k115_169_1	WP_010998901_1 MULTISPECIES: ketohydroxyglutarate aldolase [Nostocaceae]	51.3	7.96e-68
k115_169_1	WP_010873860_1 MULTISPECIES: bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase [Synechocystis]	52.9	2.00e-67
k115_169_1	WP_012165137_1 ketohydroxyglutarate aldolase [Acaryochloris marina]	49.7	3.07e-66
k115_169_1	WP_062242867_1 keto-deoxy-phosphogluconate aldolase [Fischerella sp. NIES-3754]	49.3	3.27e-66
k115_169_1	WP_015202468_1 2-keto-3-deoxy-phosphogluconate aldolase [Crinalium epipsammum]	48.3	1.20e-65
k115_169_1	WP_015192313_1 2-keto-3-deoxy-phosphogluconate aldolase [Stanieria cyanosphaera]	51.3	1.55e-65
k115_169_1	WP_013324279_1 ketohydroxyglutarate aldolase [Cyanothece sp. PCC 7822]	48.5	3.21e-65
k115_169_1	WP_015177317_1 2-keto-3-deoxy-phosphogluconate aldolase [Oscillatoria nigro-viridis]	51.0	3.21e-65
k115_169_1	WP_015145396_1 aldolase [Pleurocapsa minor]	48.5	1.62e-64
k115_169_1	WP_070395497_1 keto-deoxy-phosphogluconate aldolase [Moorea producens]	47.5	4.06e-64
k115_169_3	WP_015184588_1 phosphoenolpyruvate synthase [Microcoleus sp. PCC 7113]	55.7	0.0
k115_169_3	WP_070395646_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Moorea producens]	54.9	0.0
k115_169_3	WP_015202521_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Crinalium epipsammum]	53.9	0.0
k115_169_3	WP_015142605_1 phosphoenolpyruvate synthase [Pleurocapsa minor]	53.4	0.0
k115_169_3	WP_015186710_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Gloeocapsa sp. PCC 7428]	54.5	0.0
k115_169_3	WP_041462353_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Chroococcidiopsis thermalis]	54.4	0.0
k115_169_3	WP_013325332_1 hypothetical protein [Cyanothece sp. PCC 7822]	53.2	0.0
k115_169_3	WP_080811163_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Halomicronema hongdechloris]	53.3	0.0
k115_169_3	WP_015227795_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Halothece sp. PCC 7418]	51.8	0.0
k115_169_3	WP_015172376_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Geitlerinema sp. PCC 7407]	53.3	0.0
k115_169_3	WP_012408046_1 hypothetical protein [Nostoc punctiforme]	51.8	5.86e-318
k115_169_3	WP_107806730_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Nodularia spumigena]	51.8	5.90e-318
k115_169_3	WP_015230726_1 phosphoenolpyruvate synthase [Dactylococcopsis salina]	50.6	7.11e-317
k115_169_3	WP_062247102_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Fischerella sp. NIES-3754]	52.0	1.29e-314
k115_169_3	WP_015129665_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Calothrix sp. PCC 7507]	51.3	6.75e-313
k115_169_3	AFZ22989_1 phosphoenolpyruvate synthase/pyruvate phosphate dikinase [Cylindrospermum stagnale PCC 7417]	51.6	2.92e-312
k115_169_3	WP_015118496_1 phosphoenolpyruvate synthase [Rivularia sp. PCC 7116]	51.3	8.48e-307
k115_169_3	WP_010996665_1 MULTISPECIES: hypothetical protein [Nostocaceae]	49.6	2.46e-302
k115_169_3	WP_011317325_1 hypothetical protein [Trichormus variabilis]	49.4	2.56e-299
k115_169_3	WP_096718590_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Chondrocystis sp. NIES-4102]	47.3	7.13e-295
k115_169_3	WP_015193148_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Stanieria cyanosphaera]	47.8	1.18e-294
k115_169_3	WP_015216432_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Anabaena cylindrica]	48.9	3.17e-293
k115_169_3	WP_012265081_1 hypothetical protein [Microcystis aeruginosa]	47.2	2.90e-291
k115_169_3	WP_015220243_1 pyruvate phosphate dikinase PEP/pyruvate-binding protein [Cyanobacterium aponinum]	44.6	6.05e-273
k115_169_3	NP_925636_1 phosphoenolpyruvate synthase [Gloeobacter violaceus PCC 7421]	44.5	3.00e-231
k115_169_4	WP_015170127_1 citrate synthase [Geitlerinema sp. PCC 7407]	81.3	1.03e-229
k115_169_4	WP_006199069_1 citrate synthase [Nodularia spumigena]	78.8	8.17e-224
k115_169_4	WP_015212760_1 citrate synthase [Anabaena cylindrica]	77.2	1.92e-222
k115_169_4	WP_015183742_1 2-methylcitrate synthase/citrate synthase II [Microcoleus sp. PCC 7113]	78.3	2.72e-222
k115_169_4	WP_006667909_1 MULTISPECIES: citrate synthase [Arthrospira]	80.2	8.86e-222
k115_169_4	AFZ26250_1 citrate synthase [Cylindrospermum stagnale PCC 7417]	77.0	1.11e-221
k115_169_4	BBD53096_1 citrate synthase [Planktothrix agardhii NIES-204]	79.4	2.44e-221
k115_169_4	WP_015187641_1 citrate synthase [Gloeocapsa sp. PCC 7428]	78.3	4.50e-221
k115_169_4	WP_015204448_1 citrate synthase [Crinalium epipsammum]	78.6	4.50e-221
k115_169_4	WP_015225738_1 citrate synthase [Halothece sp. PCC 7418]	79.1	4.50e-221
k115_169_4	WP_013322203_1 citrate synthase [Cyanothece sp. PCC 7822]	77.7	7.85e-220
